,Score,Group_0,Group_1,Group_2,Group_3
41,20.5,24.955277280858674,24.097116843702583,21.021611001964637,30.18867924528302
42,21.0,26.833631484794275,25.08851795649975,21.80746561886051,32.075471698113205
43,21.5,27.638640429338103,26.1608497723824,22.74066797642436,33.64779874213836
44,22.0,28.622540250447226,27.202832574607992,23.968565815324162,35.53459119496855
45,22.5,29.60644007155635,28.244815376833586,24.999999999999996,36.16352201257861
46,23.0,30.32200357781753,29.2058674759737,25.589390962671903,37.73584905660377
47,23.5,31.12701252236136,30.1770359129995,26.37524557956778,38.36477987421383
48,24.0,32.021466905187836,31.087506322711185,27.357563850687622,39.93710691823899
49,24.5,33.005366726296955,32.05867475973698,27.946954813359525,41.19496855345911
50,25.0,33.36314847942755,33.05007587253415,28.7328094302554,41.82389937106918
51,25.5,34.078711985688734,34.01112797167426,29.862475442043223,43.39622641509433
52,26.0,35.50983899821109,35.11380880121398,30.550098231827118,44.65408805031446
53,26.5,37.0304114490161,36.16590794132525,31.385068762278983,44.96855345911949
54,27.0,38.01431127012522,37.18765806777948,32.46561886051081,46.226415094339615
55,27.5,39.44543828264758,38.04754678806274,33.7426326129666,47.16981132075471
56,28.0,40.87656529516994,39.00859888720285,34.3811394891945,47.79874213836477
57,28.5,42.3076923076923,39.787556904400624,35.019646365422396,48.11320754716981
58,29.0,43.470483005366724,40.778958017197795,36.29666011787819,48.74213836477987
59,29.5,44.45438282647585,41.80070814365202,36.8369351669941,48.74213836477987
60,30.0,45.70661896243291,42.65048052604959,37.475442043222,49.37106918238993
61,30.5,46.332737030411444,43.57106727364696,38.35952848722986,49.99999999999999
62,31.0,47.227191413237925,44.30955993930199,38.99803536345775,49.99999999999999
63,31.5,48.1216457960644,45.42235710672738,39.83300589390962,50.62893081761006
64,32.0,48.837209302325576,46.231664137582214,40.66797642436149,51.57232704402516
65,32.5,49.910554561717355,47.223065250379385,41.55206286836935,52.51572327044025
66,33.0,50.89445438282647,47.840161861406195,42.779960707269154,53.459119496855344
67,33.5,51.699463327370296,48.639352554375336,43.56581532416503,54.088050314465406
68,34.0,52.77280858676207,49.64087000505819,44.49901768172888,54.71698113207547
69,34.5,53.48837209302325,50.54122407688419,45.186640471512774,55.34591194968554
70,35.0,54.47227191413238,51.4415781487102,46.218074656188605,55.9748427672956
71,35.5,55.99284436493739,52.15983813859386,47.053045186640475,57.23270440251572
72,36.0,57.066189624329155,52.79716742539205,47.789783889980356,58.80503144654088
73,36.5,57.692307692307686,53.53566009104708,48.821218074656194,59.43396226415094
74,37.0,58.67620751341681,54.22357106727368,49.36149312377211,60.691823899371066
75,37.5,59.2128801431127,54.82043500252912,50.392927308447945,61.94968553459119
76,38.0,59.92844364937389,55.44764795144162,51.47347740667977,62.893081761006286
77,38.5,60.196779964221825,55.983813859382934,52.455795677799614,64.15094339622641
78,39.0,61.18067978533095,56.60091047040975,52.89783889980354,65.09433962264151
79,39.5,61.98568872987478,57.2584724329793,53.24165029469549,65.72327044025157
80,40.0,62.88014311270125,57.996965098634334,53.831041257367396,67.61006289308176
81,40.5,64.13237924865831,58.654527061203886,54.51866404715129,67.61006289308176
82,41.0,65.02683363148478,59.44360141628735,55.20628683693518,68.23899371069182
83,41.5,65.65295169946332,60.18209408194238,55.99214145383106,68.86792452830188
84,42.0,66.01073345259391,60.819423368740566,56.876227897838916,69.81132075471697
85,42.5,66.63685152057243,61.44663631765306,57.85854616895876,70.12578616352201
86,43.0,67.7101967799642,62.07384926656555,58.202357563850704,71.38364779874213
87,43.5,68.78354203935598,62.59989883662119,58.8899803536346,71.69811320754717
88,44.0,69.4096601073345,63.095599393019775,59.675834970530474,72.32704402515722
89,44.5,70.21466905187833,63.682346990389526,60.60903732809433,73.58490566037736
