,Score,Group_0,Group_1,Group_2,Group_3
0,0.0,100.0,100.0,100.0,100.0
1,0.5,100.0,100.0,100.0,100.0
2,1.0,100.0,100.0,100.0,100.0
3,1.5,100.0,98.73417721518987,100.0,100.0
4,2.0,100.0,100.0,100.0,100.0
5,2.5,97.36842105263158,97.90575916230367,100.0,100.0
6,3.0,94.87179487179486,99.08536585365853,98.21428571428571,100.0
7,3.5,100.0,96.26168224299066,98.0,100.0
8,4.0,98.68421052631578,98.6449864498645,100.0,100.0
9,4.5,97.9381443298969,96.34146341463415,97.01492537313433,100.0
10,5.0,95.50561797752809,97.07602339181285,97.97979797979798,91.66666666666666
11,5.5,98.9795918367347,97.52650176678446,95.57522123893806,100.0
12,6.0,97.84946236559139,96.24573378839591,98.05825242718447,100.0
13,6.5,97.3913043478261,96.43835616438356,98.88888888888889,100.0
14,7.0,99.23664122137404,96.26972740315638,93.85964912280701,100.0
15,7.5,99.27007299270073,95.39800995024875,96.35036496350365,100.0
16,8.0,96.34146341463415,95.22510231923602,92.42424242424242,100.0
17,8.5,95.67901234567901,92.98642533936652,93.28358208955224,100.0
18,9.0,98.48484848484848,94.54329774614472,96.07843137254902,100.0
19,9.5,98.07692307692307,95.44419134396355,95.83333333333334,94.73684210526315
20,10.0,94.33962264150944,92.89617486338798,94.51219512195121,100.0
21,10.5,96.7032967032967,92.72727272727272,96.73202614379085,100.0
22,11.0,95.54455445544554,93.29501915708812,94.47236180904522,100.0
23,11.5,97.0414201183432,93.419740777667,92.3076923076923,91.30434782608695
24,12.0,95.56650246305419,90.57337220602527,93.90862944162437,92.3076923076923
25,12.5,97.40932642487047,91.995841995842,91.53439153439153,87.5
26,13.0,96.3855421686747,91.88931297709924,93.93939393939394,75.0
27,13.5,92.1875,91.8525703200776,92.93478260869566,93.75
28,14.0,95.16908212560386,90.26629935720845,89.6103896103896,94.11764705882352
29,14.5,94.77911646586345,89.89513822688274,92.46231155778895,89.47368421052632
30,15.0,96.47058823529412,91.19025304592316,92.82296650717703,92.3076923076923
31,15.5,94.6236559139785,89.72222222222223,90.67796610169492,93.75
32,16.0,94.58333333333333,87.78162911611786,91.92825112107623,92.3076923076923
33,16.5,95.6140350877193,90.10791366906474,87.5,53.84615384615385
34,17.0,95.02487562189054,87.46492048643593,94.64285714285714,88.88888888888889
35,17.5,96.33507853403141,88.38060384263495,94.8051948051948,94.73684210526315
36,18.0,95.7983193277311,87.5,92.27642276422763,86.66666666666667
37,18.5,94.25837320574163,85.67753001715266,88.1578947368421,87.5
38,19.0,95.04504504504504,84.33219178082192,90.4,93.75
39,19.5,95.67307692307693,86.30514705882352,86.64122137404581,81.81818181818183
40,20.0,93.21266968325791,85.36139066788655,89.7872340425532,88.88888888888889
41,20.5,94.58128078817734,84.34296365330847,86.19528619528619,88.88888888888889
42,21.0,93.38842975206612,82.83302063789868,85.91549295774648,85.71428571428571
43,21.5,93.64406779661016,83.19536423841059,82.25806451612904,80.76923076923077
44,22.0,94.95412844036697,80.3030303030303,91.44981412639405,94.73684210526315
45,22.5,94.17040358744396,84.66603951081844,88.16326530612245,75.0
46,23.0,96.29629629629629,80.65447545717036,86.64259927797833,89.47368421052632
47,23.5,94.3127962085308,83.60215053763442,86.8,70.58823529411765
48,24.0,91.63179916317992,79.4253938832252,89.01960784313725,84.21052631578947
49,24.5,96.71361502347418,81.70955882352942,82.02247191011236,66.66666666666666
50,25.0,89.65517241379311,80.4424778761062,86.36363636363636,90.9090909090909
51,25.5,94.5273631840796,77.36890524379025,90.09009009009009,84.0
52,26.0,94.6524064171123,77.41364038972543,83.65758754863813,91.66666666666666
53,26.5,94.11764705882352,79.94214079074253,89.13857677902621,86.66666666666667
54,27.0,94.4954128440367,78.51387645478961,82.12765957446808,100.0
55,27.5,87.61904761904762,74.2603550295858,83.75,72.22222222222221
56,28.0,89.52380952380953,72.94117647058823,80.93385214007782,83.33333333333334
57,28.5,89.30232558139535,75.49738219895288,81.81818181818183,80.95238095238095
58,29.0,88.88888888888889,78.13807531380753,84.21052631578947,100.0
59,29.5,89.47368421052632,74.35897435897436,88.46153846153845,61.53846153846154
60,30.0,91.30434782608695,75.33678756476684,81.09243697478992,75.0
61,30.5,92.15686274509804,72.68993839835728,78.57142857142857,94.11764705882352
62,31.0,89.75609756097562,73.6275565123789,86.5079365079365,100.0
63,31.5,87.83068783068782,74.30703624733475,80.80357142857143,80.0
64,32.0,89.65517241379311,69.76744186046511,76.79324894514767,69.23076923076923
65,32.5,90.85714285714286,70.30516431924883,79.52755905511812,80.0
66,33.0,90.35532994923858,71.65071770334929,83.88278388278388,86.66666666666667
67,33.5,87.42514970059881,70.91891891891892,83.03571428571429,80.0
68,34.0,87.0,71.53931339977852,81.52173913043478,85.71428571428571
69,34.5,91.25,68.05074971164936,74.89177489177489,70.58823529411765
70,35.0,87.16577540106952,70.21531100478468,84.43396226415094,83.33333333333334
71,35.5,92.9245283018868,67.07768187422934,75.63025210084034,64.28571428571429
72,36.0,89.94413407821229,69.34306569343066,76.37130801687763,66.66666666666666
73,36.5,81.77083333333334,71.91157347204161,76.32653061224491,83.33333333333334
74,37.0,87.29281767955801,67.87878787878789,72.09302325581395,83.33333333333334
75,37.5,91.04477611940298,67.00434153400869,77.61904761904762,83.33333333333334
76,38.0,93.97590361445783,70.5563093622795,72.80701754385966,75.0
77,38.5,85.81560283687944,66.44295302013423,75.9090909090909,92.3076923076923
78,39.0,89.75609756097562,61.892583120204606,77.25321888412017,100.0
79,39.5,91.6030534351145,65.94516594516594,70.61224489795919,75.0
80,40.0,82.87671232876713,61.81818181818181,69.2982456140351,75.0
81,40.5,86.04651162790698,63.1578947368421,72.15189873417721,80.0
82,41.0,89.23076923076924,63.24786324786324,69.65174129353234,85.0
83,41.5,86.36363636363636,55.83832335329342,71.30044843049326,77.77777777777779
84,42.0,84.28571428571429,62.05420827389444,69.30232558139535,72.72727272727273
85,42.5,85.0,60.483870967741936,70.66666666666667,83.33333333333334
86,43.0,86.0,58.99705014749262,73.568281938326,85.71428571428571
87,43.5,86.42857142857143,63.2996632996633,70.04608294930875,82.35294117647058
88,44.0,79.6875,59.17721518987342,71.25506072874494,90.0
89,44.5,78.41726618705036,62.51944012441679,66.84210526315789,92.3076923076923
90,45.0,81.53846153846153,58.87850467289719,75.43859649122807,81.25
91,45.5,82.8125,60.983606557377044,66.00985221674877,90.9090909090909
92,46.0,79.3103448275862,58.79629629629629,76.61691542288557,68.75
93,46.5,81.75182481751825,55.57299843014128,65.58139534883722,88.88888888888889
94,47.0,79.5774647887324,55.78778135048231,70.69767441860465,60.0
95,47.5,81.89655172413794,55.535055350553506,65.50218340611353,88.88888888888889
96,48.0,80.20833333333334,56.018518518518526,68.0952380952381,80.0
97,48.5,83.33333333333334,56.34920634920635,73.4375,55.55555555555556
98,49.0,73.83177570093457,51.963746223564954,63.829787234042556,69.23076923076923
99,49.5,80.95238095238095,57.98816568047337,63.27433628318584,66.66666666666666
100,50.0,79.12087912087912,51.736111111111114,64.39024390243902,50.0
101,50.5,75.86206896551724,51.04333868378812,64.97695852534562,80.0
102,51.0,77.67857142857143,55.62310030395137,66.48351648351648,88.88888888888889
103,51.5,86.86868686868688,47.27272727272727,63.436123348017624,50.0
104,52.0,81.48148148148148,48.18731117824773,68.31683168316832,50.0
105,52.5,73.07692307692307,50.58139534883721,59.2391304347826,55.55555555555556
106,53.0,78.125,48.64864864864865,63.86138613861386,66.66666666666666
107,53.5,72.63157894736842,48.13664596273292,59.25925925925925,50.0
108,54.0,68.47826086956522,47.94776119402985,59.909909909909906,66.66666666666666
109,54.5,80.32786885245902,45.76547231270358,60.51282051282051,44.44444444444444
110,55.0,70.23809523809523,46.098003629764065,58.69565217391305,50.0
111,55.5,73.84615384615385,45.46952224052718,57.383966244725734,42.857142857142854
112,56.0,79.45205479452055,41.65605095541402,55.44554455445545,42.857142857142854
113,56.5,87.01298701298701,45.40636042402827,50.480769230769226,81.81818181818183
114,57.0,73.13432835820896,39.974619289340104,53.48837209302325,66.66666666666666
115,57.5,81.25,44.0207972270364,48.858447488584474,40.0
116,58.0,83.9080459770115,39.70802919708029,52.320675105485236,66.66666666666666
117,58.5,70.1492537313433,36.0699865410498,52.40384615384615,50.0
118,59.0,82.8125,40.76809453471196,45.248868778280546,57.14285714285714
119,59.5,72.88135593220339,32.98816568047337,50.70921985815603,33.33333333333333
120,60.0,73.84615384615385,36.93516699410609,46.017699115044245,60.0
121,60.5,79.22077922077922,34.82587064676617,44.79166666666667,80.0
122,61.0,71.83098591549296,38.141025641025635,36.77685950413223,42.857142857142854
123,61.5,71.7948717948718,38.435374149659864,52.28426395939086,70.0
124,62.0,68.85245901639344,31.182795698924732,47.24409448818898,66.66666666666666
125,62.5,73.84615384615385,39.436619718309856,52.5974025974026,62.5
126,63.0,74.66666666666667,30.7426597582038,39.037433155080215,55.55555555555556
127,63.5,75.0,38.86986301369863,53.75722543352601,14.285714285714285
128,64.0,69.73684210526315,34.69387755102041,46.19565217391305,50.0
129,64.5,71.1864406779661,34.280639431616336,46.34146341463415,50.0
130,65.0,71.73913043478261,32.86573146292585,49.763033175355446,37.5
131,65.5,73.01587301587301,34.16988416988417,44.927536231884055,66.66666666666666
132,66.0,56.25,33.153153153153156,39.869281045751634,83.33333333333334
133,66.5,61.53846153846154,31.007751937984494,37.6,83.33333333333334
134,67.0,70.49180327868852,31.818181818181817,49.122807017543856,33.33333333333333
135,67.5,80.32786885245902,27.40740740740741,35.09615384615385,40.0
136,68.0,61.81818181818181,32.79857397504456,42.45810055865922,100.0
137,68.5,56.451612903225815,32.03285420944558,39.57219251336899,25.0
138,69.0,69.35483870967742,29.70639032815199,39.6551724137931,57.14285714285714
139,69.5,59.32203389830508,31.446540880503143,37.81094527363184,33.33333333333333
140,70.0,60.86956521739131,30.536912751677853,42.592592592592595,25.0
141,70.5,55.35714285714286,27.490774907749078,44.099378881987576,50.0
142,71.0,48.837209302325576,28.418803418803417,43.14720812182741,22.22222222222222
143,71.5,53.06122448979592,26.294820717131472,36.771300448430495,33.33333333333333
144,72.0,47.27272727272727,25.72533849129594,37.5,60.0
145,72.5,42.62295081967213,25.785123966942148,37.05882352941177,57.14285714285714
146,73.0,51.06382978723404,24.52173913043478,36.36363636363637,50.0
147,73.5,59.375,23.18007662835249,25.225225225225223,50.0
148,74.0,61.36363636363637,21.39219015280136,27.038626609442062,42.857142857142854
149,74.5,42.857142857142854,19.195612431444243,33.170731707317074,80.0
150,75.0,58.82352941176471,21.511627906976745,28.030303030303028,75.0
151,75.5,34.78260869565217,20.041322314049587,35.26315789473684,100.0
152,76.0,43.13725490196079,18.51851851851852,33.455882352941174,33.33333333333333
153,76.5,42.10526315789473,20.210526315789473,26.394052044609666,83.33333333333334
154,77.0,36.36363636363637,18.867924528301888,28.638497652582164,20.0
155,77.5,58.06451612903226,19.95841995841996,22.40663900414938,80.0
156,78.0,59.523809523809526,19.074074074074073,27.77777777777778,33.33333333333333
157,78.5,45.16129032258064,15.601503759398497,29.30232558139535,25.0
158,79.0,43.333333333333336,17.36263736263736,28.484848484848484,33.33333333333333
159,79.5,54.166666666666664,13.59724612736661,19.17808219178082,50.0
160,80.0,41.02564102564102,15.631262525050099,23.214285714285715,42.857142857142854
161,80.5,42.42424242424242,15.946843853820598,28.18181818181818,0.0
162,81.0,31.25,12.754158964879853,25.98039215686275,0.0
163,81.5,29.411764705882355,14.166666666666666,19.101123595505616,60.0
164,82.0,30.76923076923077,12.570356472795496,20.673076923076923,0.0
165,82.5,40.54054054054054,14.838709677419354,24.691358024691358,50.0
166,83.0,55.88235294117647,12.093862815884476,25.0,0.0
167,83.5,38.46153846153847,14.38679245283019,18.143459915611814,50.0
168,84.0,39.53488372093023,9.555555555555555,18.4549356223176,33.33333333333333
169,84.5,27.027027027027028,9.185441941074524,20.634920634920633,0.0
170,85.0,35.294117647058826,10.743801652892563,15.202702702702704,0.0
171,85.5,42.30769230769231,10.538116591928251,9.560723514211885,0.0
172,86.0,38.46153846153847,8.831908831908832,13.541666666666666,100.0
173,86.5,26.666666666666668,9.763313609467456,10.526315789473683,25.0
174,87.0,27.27272727272727,6.476683937823833,20.118343195266274,33.33333333333333
175,87.5,36.36363636363637,7.5829383886255926,17.699115044247787,0.0
176,88.0,42.30769230769231,9.090909090909092,17.142857142857142,0.0
177,88.5,25.925925925925924,10.344827586206897,10.471204188481675,0.0
178,89.0,31.25,7.303370786516854,12.886597938144329,25.0
179,89.5,21.052631578947366,10.16949152542373,11.11111111111111,0.0
180,90.0,16.666666666666664,6.481481481481481,14.942528735632186,0.0
181,90.5,12.5,10.44776119402985,2.307692307692308,0.0
182,91.0,16.666666666666664,6.349206349206349,8.19672131147541,0.0
183,91.5,7.6923076923076925,15.686274509803921,1.4492753623188406,0.0
184,92.0,20.0,12.195121951219512,6.122448979591836,0.0
185,92.5,33.33333333333333,16.666666666666664,8.333333333333332,0.0
186,93.0,0.0,4.3478260869565215,5.0,0.0
187,93.5,0.0,0.0,17.647058823529413,0.0
188,94.0,50.0,11.11111111111111,6.666666666666667,0.0
189,94.5,0.0,0.0,14.285714285714285,0.0
190,95.0,0.0,33.33333333333333,0.0,0.0
191,95.5,0.0,0.0,0.0,0.0
192,96.0,0.0,0.0,0.0,0.0
193,96.5,0.0,0.0,0.0,0.0
194,97.0,0.0,0.0,0.0,0.0
195,97.5,0.0,0.0,0.0,0.0
196,98.0,0.0,0.0,0.0,0.0
197,98.5,0.0,0.0,0.0,0.0
198,99.0,0.0,0.0,0.0,0.0
199,99.5,0.0,0.0,0.0,0.0
200,100.0,0.0,0.0,0.0,0.0
