,Score,Group_0,Group_1,Group_2,Group_3
53,26.5,43.46405228758173,35.47822885022553,37.656950672645735,34.40860215053763
54,27.0,44.5261437908497,36.48899935561078,38.38565022421524,35.48387096774193
55,27.5,45.343137254902,37.350639786430996,39.00224215246636,35.48387096774193
56,28.0,46.32352941176474,38.300653594771234,39.63004484304932,39.784946236559136
57,28.5,47.3447712418301,39.17334069778145,40.49327354260089,43.01075268817204
58,29.0,48.651960784313765,40.018411120316664,41.35650224215246,44.08602150537634
59,29.5,49.42810457516343,40.86532265488354,41.99551569506726,44.08602150537634
60,30.0,50.69444444444448,41.74353309398876,42.71300448430493,44.08602150537634
61,30.5,51.51143790849676,42.59965018871397,43.430493273542595,44.08602150537634
62,31.0,52.369281045751656,43.400533922489174,43.95739910313901,45.16129032258064
63,31.5,52.85947712418303,44.19037098407437,44.78699551569507,48.38709677419354
64,32.0,53.88071895424839,44.971002485501224,45.493273542600896,49.46236559139784
65,32.5,54.65686274509805,45.71849397035808,46.35650224215247,50.53763440860214
66,33.0,55.433006535947726,46.48071435146827,47.02914798206279,51.61290322580644
67,33.5,56.086601307189554,47.30921476571848,47.60089686098655,51.61290322580644
68,34.0,56.617647058823536,48.130350731842015,48.12780269058297,55.91397849462364
69,34.5,57.59803921568628,48.980944490472226,48.75560538116592,56.98924731182794
70,35.0,58.864379084967325,49.79287489643743,49.47309417040359,56.98924731182794
71,35.5,59.84477124183007,50.48145079628094,50.235426008968616,56.98924731182794
72,36.0,60.498366013071895,51.10742888704776,50.76233183856503,59.13978494623654
73,36.5,61.15196078431372,51.80152812298626,51.14349775784754,61.29032258064514
74,37.0,62.17320261437907,52.482739574703096,51.80493273542602,61.29032258064514
75,37.5,62.90849673202613,53.10503544140659,52.48878923766818,61.29032258064514
76,38.0,64.01143790849672,53.80097578937676,53.183856502242165,62.36559139784944
77,38.5,64.86928104575162,54.454570560618585,53.78923766816145,62.36559139784944
78,39.0,66.09477124183005,55.04372641075207,54.50672645739911,62.36559139784944
79,39.5,66.74836601307187,55.66049894136056,55.201793721973104,63.44086021505374
80,40.0,67.64705882352938,56.229402559145704,55.85201793721974,63.44086021505374
81,40.5,68.38235294117644,56.85722176194419,56.434977578475355,63.44086021505374
82,41.0,68.99509803921565,57.402190923317654,56.973094170403606,63.44086021505374
83,41.5,69.52614379084963,58.02632790205281,57.567264573991054,63.44086021505374
84,42.0,70.05718954248363,58.56945595139461,58.08295964125563,64.51612903225804
85,42.5,71.20098039215682,59.07023842400807,58.64349775784755,65.59139784946234
86,43.0,72.09967320261434,59.5783853447482,59.11434977578477,66.66666666666664
87,43.5,72.75326797385617,60.15097118659667,59.585201793721986,66.66666666666664
88,44.0,73.57026143790844,60.72539814047681,59.9663677130045,67.74193548387095
89,44.5,74.3055555555555,61.24643284543861,60.43721973094171,67.74193548387095
90,45.0,75.28594771241825,61.78035533462209,60.96412556053813,69.89247311827954
91,45.5,75.735294117647,62.260885574887205,61.34529147982064,70.96774193548384
